Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,JobDuration,JobDurationMonth
0,0,1,2.0,5.0,5.1,0.33,255,8.5
0,0,0,2.0,2.0,4.0,0.24,336,11.2
0,0,1,3.0,3.0,4.6,0.28,349,11.633333333333333
1,1,1,3.0,5.0,8.1,0.61,308,10.266666666666667
1,1,1,1.0,2.0,1.5,0.07,139,4.633333333333334
0,1,0,2.0,3.0,4.4,0.39,237,7.9
0,1,1,2.0,3.0,6.1,0.44,87,2.9
1,1,0,4.0,8.0,8.9,0.9,194,6.466666666666667
0,1,0,4.0,8.0,7.6,0.73,211,7.033333333333333
0,0,1,0.0,1.0,1.7,0.13,139,4.633333333333334
0,0,1,2.0,4.0,5.5,0.31,256,8.533333333333333
1,1,1,3.0,6.0,6.2,0.58,394,13.133333333333333
0,1,1,3.0,4.0,5.2,0.45,141,4.7
0,1,1,0.0,1.0,3.9,0.23,311,10.366666666666667
0,0,0,2.0,3.0,6.5,0.5,80,2.6666666666666665
1,1,1,3.0,7.0,9.2,0.81,214,7.133333333333334
1,1,1,3.0,7.0,7.6,0.74,342,11.4
0,1,1,1.0,4.0,5.2,0.33,189,6.3
0,1,0,3.0,6.0,7.6,0.62,242,8.066666666666666
1,0,1,1.0,3.0,5.9,0.47,256,8.533333333333333
0,0,1,1.0,2.0,4.3,0.21,285,9.5
1,1,1,2.0,3.0,4.8,0.27,143,4.766666666666667
1,0,1,4.0,7.0,8.9,0.82,152,5.066666666666666
1,0,0,3.0,5.0,8.0,0.67,345,11.5
0,1,0,1.0,2.0,6.2,0.38,226,7.533333333333333
1,1,1,2.0,4.0,5.6,0.49,183,6.1
0,1,1,2.0,4.0,5.0,0.38,260,8.666666666666666
0,0,0,2.0,4.0,3.0,0.23,323,10.766666666666667
0,1,0,0.0,1.0,2.0,0.13,331,11.033333333333333
1,0,1,1.0,2.0,4.3,0.23,347,11.566666666666666
0,1,1,1.0,2.0,4.2,0.36,91,3.033333333333333
1,0,0,2.0,5.0,5.5,0.33,98,3.2666666666666666
1,1,1,1.0,1.0,1.7,0.05,53,1.7666666666666666
0,0,1,2.0,3.0,5.3,0.49,262,8.733333333333333
0,1,0,1.0,3.0,4.4,0.34,35,1.1666666666666667
1,0,1,2.0,6.0,7.8,0.75,334,11.133333333333333
1,1,1,3.0,5.0,4.9,0.44,295,9.833333333333334
1,1,0,1.0,4.0,7.6,0.56,231,7.7
0,1,1,2.0,3.0,5.6,0.43,266,8.866666666666667
0,1,1,1.0,1.0,1.0,0.0,134,4.466666666666667
1,1,0,0.0,1.0,0.0,0.0,201,6.7
0,1,1,3.0,4.0,6.2,0.5,263,8.766666666666667
0,1,0,2.0,5.0,8.0,0.6,34,1.1333333333333333
0,1,0,2.0,5.0,6.0,0.45,123,4.1
1,1,0,2.0,4.0,6.7,0.59,301,10.033333333333333
0,0,1,2.0,4.0,6.5,0.48,64,2.1333333333333333
0,1,0,4.0,9.0,9.8,0.85,92,3.066666666666667
0,1,1,2.0,4.0,7.3,0.53,237,7.9
0,0,0,2.0,4.0,2.9,0.23,192,6.4
0,0,1,3.0,7.0,9.4,0.87,190,6.333333333333333
0,0,0,1.0,4.0,5.0,0.42,137,4.566666666666666
1,0,1,4.0,8.0,7.2,0.65,265,8.833333333333334
0,1,1,4.0,7.0,8.6,0.88,150,5.0
0,1,1,2.0,4.0,4.3,0.34,144,4.8
1,1,0,3.0,5.0,6.0,0.38,192,6.4
1,1,1,2.0,5.0,7.0,0.6,74,2.466666666666667
0,1,0,2.0,4.0,4.8,0.39,128,4.266666666666667
1,1,1,3.0,5.0,5.4,0.42,357,11.9
0,1,1,3.0,5.0,5.2,0.34,172,5.733333333333333
0,0,1,3.0,6.0,6.7,0.48,185,6.166666666666667
1,1,1,3.0,4.0,5.4,0.42,155,5.166666666666667
1,1,0,4.0,9.0,9.4,0.94,77,2.566666666666667
1,0,1,2.0,2.0,4.8,0.28,157,5.233333333333333
1,0,0,4.0,7.0,5.9,0.52,347,11.566666666666666
1,1,1,2.0,5.0,5.3,0.46,219,7.3
1,1,1,2.0,3.0,6.7,0.45,364,12.133333333333333
0,1,1,2.0,3.0,4.9,0.33,280,9.333333333333334
0,0,0,3.0,7.0,6.2,0.53,266,8.866666666666667
0,1,0,2.0,6.0,9.0,0.73,37,1.2333333333333334
1,1,1,3.0,4.0,6.0,0.48,178,5.933333333333334
0,1,0,3.0,7.0,6.1,0.55,76,2.533333333333333
0,0,1,0.0,1.0,0.9,0.0,157,5.233333333333333
1,0,0,4.0,6.0,6.4,0.54,395,13.166666666666666
0,1,0,0.0,1.0,0.9,0.03,336,11.2
1,1,0,2.0,2.0,3.5,0.28,45,1.5
1,1,1,1.0,3.0,5.1,0.43,77,2.566666666666667
1,0,0,2.0,4.0,4.6,0.3,64,2.1333333333333333
0,0,0,1.0,3.0,3.8,0.23,156,5.2
0,0,1,1.0,2.0,3.1,0.21,307,10.233333333333333
1,0,1,0.0,1.0,4.5,0.26,191,6.366666666666666
0,0,1,2.0,5.0,5.1,0.3,72,2.4
0,1,1,1.0,4.0,6.1,0.38,387,12.9
1,1,0,2.0,4.0,7.1,0.5,352,11.733333333333333
1,1,1,4.0,7.0,7.0,0.57,92,3.066666666666667
0,0,1,0.0,1.0,1.3,0.08,393,13.1
0,1,0,3.0,5.0,6.0,0.51,332,11.066666666666666
0,0,1,3.0,5.0,4.4,0.32,106,3.533333333333333
1,1,1,3.0,4.0,6.5,0.44,140,4.666666666666667
1,0,1,3.0,5.0,5.7,0.53,311,10.366666666666667
0,1,1,3.0,5.0,5.1,0.33,185,6.166666666666667
0,1,0,2.0,4.0,4.7,0.38,392,13.066666666666666
1,0,0,3.0,7.0,7.0,0.68,107,3.566666666666667
0,0,0,2.0,4.0,6.8,0.57,322,10.733333333333333
1,1,1,1.0,1.0,2.6,0.14,235,7.833333333333333
0,1,1,1.0,3.0,6.0,0.41,233,7.766666666666667
0,1,1,2.0,3.0,3.2,0.18,68,2.2666666666666666
0,1,1,1.0,4.0,5.8,0.36,348,11.6
1,1,0,4.0,6.0,7.1,0.55,95,3.1666666666666665
1,1,0,3.0,8.0,7.6,0.7,292,9.733333333333333
1,0,1,2.0,3.0,5.9,0.5,126,4.2
0,1,0,1.0,3.0,3.9,0.28,312,10.4
1,0,0,2.0,5.0,7.8,0.62,285,9.5
1,1,1,2.0,5.0,6.3,0.56,126,4.2
0,1,0,2.0,7.0,8.9,0.7,171,5.7
1,0,0,2.0,6.0,7.9,0.65,139,4.633333333333334
1,1,0,5.0,9.0,10.0,0.89,157,5.233333333333333
0,1,0,4.0,8.0,8.1,0.7,356,11.866666666666667
1,1,0,1.0,1.0,2.9,0.23,260,8.666666666666666
0,0,0,4.0,8.0,8.1,0.86,216,7.2
1,1,0,4.0,7.0,7.8,0.79,221,7.366666666666666
1,1,0,4.0,7.0,9.4,0.79,337,11.233333333333333
1,1,0,2.0,6.0,8.2,0.69,351,11.7
0,1,0,2.0,4.0,6.4,0.44,79,2.6333333333333333
1,1,0,2.0,5.0,6.0,0.55,163,5.433333333333334
0,1,0,3.0,7.0,6.5,0.64,130,4.333333333333333
1,1,1,4.0,8.0,7.6,0.62,214,7.133333333333334
0,1,0,1.0,4.0,6.0,0.42,369,12.3
0,1,0,1.0,2.0,4.8,0.43,160,5.333333333333333
0,1,1,2.0,2.0,3.4,0.24,173,5.766666666666667
1,1,0,3.0,5.0,7.0,0.49,218,7.266666666666667
0,1,1,1.0,2.0,1.6,0.13,59,1.9666666666666666
0,0,0,1.0,3.0,6.6,0.42,203,6.766666666666667
0,0,1,3.0,5.0,4.4,0.39,173,5.766666666666667
1,1,0,2.0,4.0,4.8,0.27,396,13.2
0,1,1,2.0,2.0,4.2,0.22,48,1.6
1,0,1,2.0,3.0,3.5,0.21,147,4.9
0,1,0,4.0,7.0,7.4,0.7,347,11.566666666666666
1,1,1,4.0,9.0,9.7,1.0,62,2.066666666666667
1,0,0,2.0,5.0,7.6,0.56,49,1.6333333333333333
1,0,0,0.0,1.0,0.0,0.0,39,1.3
1,1,0,3.0,7.0,8.5,0.8,39,1.3
0,1,1,3.0,5.0,4.6,0.41,190,6.333333333333333
1,1,1,1.0,3.0,5.3,0.5,333,11.1
1,0,0,3.0,7.0,6.8,0.53,292,9.733333333333333
1,1,1,1.0,2.0,3.0,0.23,158,5.266666666666667
1,1,1,3.0,4.0,4.9,0.36,308,10.266666666666667
0,0,0,3.0,5.0,7.1,0.59,299,9.966666666666667
0,0,0,2.0,5.0,6.8,0.62,280,9.333333333333334
0,1,0,1.0,3.0,5.6,0.42,235,7.833333333333333
0,0,0,4.0,8.0,6.5,0.64,273,9.1
1,1,0,3.0,5.0,7.5,0.64,328,10.933333333333334
1,1,1,2.0,5.0,4.6,0.37,81,2.7
1,0,0,4.0,8.0,6.1,0.54,32,1.0666666666666667
0,1,1,2.0,4.0,5.6,0.51,309,10.3
1,1,0,1.0,1.0,2.0,0.04,90,3.0
1,0,0,3.0,6.0,6.6,0.56,157,5.233333333333333
1,1,1,3.0,5.0,6.3,0.51,45,1.5
0,1,1,1.0,3.0,6.7,0.45,63,2.1
1,0,1,2.0,5.0,5.5,0.49,75,2.5
1,1,0,4.0,8.0,8.3,0.7,365,12.166666666666666
0,0,0,2.0,5.0,5.1,0.41,72,2.4
1,1,1,3.0,8.0,8.0,0.73,265,8.833333333333334
1,1,1,1.0,3.0,3.5,0.29,90,3.0
1,1,1,0.0,1.0,1.7,0.09,394,13.133333333333333
0,0,0,2.0,6.0,5.8,0.55,249,8.3
1,1,0,3.0,6.0,7.4,0.62,228,7.6
1,1,0,4.0,9.0,7.0,0.71,233,7.766666666666667
1,1,1,4.0,8.0,7.4,0.56,337,11.233333333333333
0,0,1,3.0,4.0,6.1,0.42,102,3.4
0,1,1,1.0,3.0,5.6,0.48,173,5.766666666666667
0,0,1,0.0,1.0,0.0,0.0,231,7.7
1,1,1,3.0,6.0,5.9,0.46,262,8.733333333333333
1,1,0,3.0,7.0,8.0,0.83,124,4.133333333333334
0,1,1,1.0,5.0,6.8,0.55,303,10.1
1,1,1,4.0,7.0,7.8,0.63,298,9.933333333333334
1,0,0,1.0,3.0,5.5,0.41,225,7.5
1,1,1,0.0,1.0,3.4,0.24,180,6.0
0,1,1,2.0,4.0,6.3,0.42,332,11.066666666666666
0,1,1,2.0,4.0,6.1,0.43,92,3.066666666666667
1,1,0,4.0,7.0,7.5,0.74,326,10.866666666666667
1,1,1,2.0,4.0,5.5,0.45,138,4.6
0,0,1,2.0,6.0,7.4,0.59,158,5.266666666666667
0,0,0,3.0,6.0,5.0,0.31,190,6.333333333333333
0,0,1,0.0,1.0,0.9,0.0,174,5.8
0,0,1,2.0,5.0,6.0,0.49,369,12.3
0,0,1,1.0,3.0,4.7,0.37,351,11.7
1,1,0,3.0,8.0,9.1,0.81,363,12.1
0,1,0,2.0,4.0,6.4,0.47,283,9.433333333333334
1,0,1,2.0,4.0,6.9,0.47,106,3.533333333333333
1,1,1,0.0,1.0,3.9,0.23,74,2.466666666666667
1,1,0,3.0,7.0,6.4,0.55,71,2.3666666666666667
0,0,0,3.0,6.0,8.0,0.63,221,7.366666666666666
1,1,0,3.0,6.0,5.5,0.52,42,1.4
1,0,1,5.0,10.0,7.7,0.79,222,7.4
1,1,0,2.0,6.0,8.5,0.66,222,7.4
0,0,0,3.0,7.0,7.5,0.55,270,9.0
0,0,0,1.0,4.0,4.1,0.34,380,12.666666666666666
0,1,0,3.0,6.0,6.0,0.49,380,12.666666666666666
0,1,1,4.0,6.0,6.2,0.54,200,6.666666666666667
1,1,0,4.0,7.0,5.4,0.51,148,4.933333333333334
1,1,1,2.0,5.0,7.7,0.69,109,3.6333333333333333
1,0,1,4.0,8.0,6.9,0.62,120,4.0
1,0,1,1.0,4.0,5.2,0.3,162,5.4
0,1,1,4.0,6.0,7.4,0.67,81,2.7
0,0,0,5.0,10.0,9.9,0.86,173,5.766666666666667
0,0,0,3.0,5.0,5.6,0.41,350,11.666666666666666
1,0,0,3.0,5.0,6.7,0.62,326,10.866666666666667
0,1,0,2.0,4.0,5.8,0.38,199,6.633333333333334
1,1,1,0.0,1.0,0.0,0.0,34,1.1333333333333333
0,1,0,4.0,8.0,9.7,0.86,308,10.266666666666667
0,1,1,1.0,3.0,2.7,0.11,111,3.7
1,1,1,2.0,4.0,5.9,0.44,290,9.666666666666666
0,1,0,2.0,3.0,3.4,0.27,296,9.866666666666667
1,0,1,1.0,2.0,2.2,0.12,74,2.466666666666667
0,1,1,1.0,4.0,5.8,0.47,348,11.6
1,1,0,2.0,5.0,5.2,0.47,326,10.866666666666667
0,1,0,1.0,3.0,5.6,0.44,275,9.166666666666666
0,1,1,2.0,2.0,3.4,0.28,238,7.933333333333334
1,1,1,1.0,3.0,3.6,0.21,369,12.3
1,1,1,2.0,6.0,8.1,0.71,224,7.466666666666667
0,0,1,3.0,4.0,5.6,0.44,248,8.266666666666667
1,1,1,2.0,4.0,5.4,0.47,167,5.566666666666666
1,0,1,2.0,3.0,5.1,0.31,228,7.6
0,0,1,2.0,3.0,6.8,0.5,333,11.1
1,1,0,2.0,3.0,6.2,0.4,246,8.2
0,1,1,2.0,3.0,4.5,0.4,240,8.0
0,0,0,2.0,5.0,7.5,0.55,370,12.333333333333334
0,1,0,2.0,3.0,3.1,0.23,117,3.9
0,0,1,0.0,1.0,1.0,0.03,155,5.166666666666667
0,1,0,4.0,10.0,10.0,0.92,396,13.2
0,1,1,2.0,4.0,4.8,0.37,297,9.9
1,1,1,0.0,1.0,1.4,0.03,279,9.3
1,1,1,2.0,4.0,5.3,0.29,334,11.133333333333333
1,1,1,3.0,5.0,5.2,0.48,129,4.3
0,1,1,3.0,6.0,5.9,0.38,139,4.633333333333334
0,1,1,2.0,2.0,4.7,0.29,168,5.6
1,1,1,3.0,5.0,6.3,0.51,342,11.4
1,0,0,4.0,7.0,6.6,0.55,81,2.7
1,1,0,4.0,6.0,8.7,0.69,358,11.933333333333334
1,1,0,3.0,6.0,6.4,0.6,252,8.4
1,1,1,1.0,2.0,0.0,0.0,48,1.6
0,1,1,1.0,2.0,4.4,0.26,214,7.133333333333334
1,1,0,3.0,5.0,7.2,0.66,193,6.433333333333334
1,1,0,5.0,9.0,9.4,0.91,332,11.066666666666666
1,1,1,1.0,3.0,5.1,0.38,36,1.2
0,1,0,0.0,1.0,1.9,0.08,300,10.0
1,0,1,2.0,4.0,5.5,0.49,323,10.766666666666667
1,0,0,3.0,5.0,6.9,0.5,387,12.9
0,1,1,1.0,3.0,6.6,0.43,317,10.566666666666666
1,0,0,1.0,3.0,5.6,0.41,192,6.4
1,0,0,3.0,6.0,8.2,0.69,146,4.866666666666666
0,0,1,4.0,8.0,6.4,0.52,263,8.766666666666667
1,0,0,1.0,1.0,3.8,0.29,160,5.333333333333333
0,0,0,3.0,6.0,8.2,0.88,220,7.333333333333333
1,0,0,3.0,6.0,4.3,0.37,392,13.066666666666666
1,1,0,3.0,4.0,5.2,0.45,67,2.2333333333333334
1,1,1,3.0,6.0,8.3,0.66,133,4.433333333333334
0,0,0,3.0,6.0,6.1,0.56,184,6.133333333333334
0,1,0,2.0,5.0,6.6,0.53,376,12.533333333333333
1,0,1,3.0,5.0,6.2,0.42,205,6.833333333333333
0,1,1,1.0,3.0,6.0,0.41,346,11.533333333333333
1,1,0,4.0,7.0,8.5,0.68,69,2.3
0,1,1,3.0,6.0,5.9,0.39,80,2.6666666666666665
0,1,0,2.0,5.0,7.3,0.52,32,1.0666666666666667
0,1,1,2.0,7.0,7.5,0.74,34,1.1333333333333333
0,0,0,0.0,1.0,2.6,0.16,280,9.333333333333334
0,0,1,2.0,6.0,6.4,0.6,297,9.9
0,0,0,4.0,9.0,7.5,0.77,181,6.033333333333333
0,0,1,3.0,5.0,6.3,0.56,361,12.033333333333333
0,1,1,1.0,3.0,4.6,0.23,237,7.9
0,0,1,1.0,2.0,2.5,0.17,201,6.7
1,1,0,4.0,7.0,5.8,0.56,32,1.0666666666666667
1,0,0,1.0,1.0,4.2,0.28,220,7.333333333333333
0,0,1,1.0,3.0,5.8,0.39,391,13.033333333333333
0,1,0,3.0,6.0,6.8,0.65,318,10.6
1,1,1,2.0,5.0,7.9,0.6,169,5.633333333333334
1,1,0,3.0,6.0,8.4,0.65,70,2.3333333333333335
0,1,1,2.0,3.0,3.1,0.1,124,4.133333333333334
1,1,0,5.0,9.0,9.1,0.9,242,8.066666666666666
0,0,0,3.0,4.0,5.1,0.44,72,2.4
1,1,1,3.0,7.0,7.4,0.72,61,2.033333333333333
0,0,0,5.0,9.0,8.4,0.84,311,10.366666666666667
1,1,1,2.0,4.0,6.1,0.42,77,2.566666666666667
1,1,1,2.0,6.0,7.7,0.58,376,12.533333333333333
0,1,1,3.0,4.0,5.0,0.42,308,10.266666666666667
0,1,0,2.0,5.0,5.9,0.51,162,5.4
1,1,0,0.0,2.0,4.0,0.26,378,12.6
0,1,1,3.0,6.0,8.4,0.7,159,5.3
0,1,1,4.0,6.0,5.8,0.52,187,6.233333333333333
0,0,0,3.0,7.0,6.3,0.54,150,5.0
1,1,1,1.0,2.0,5.8,0.36,98,3.2666666666666666
1,1,0,3.0,6.0,6.4,0.51,300,10.0
1,0,0,3.0,6.0,6.2,0.61,366,12.2
0,1,1,3.0,5.0,4.5,0.33,228,7.6
1,1,1,2.0,5.0,6.5,0.41,222,7.4
1,0,0,3.0,6.0,6.6,0.56,275,9.166666666666666
1,0,1,2.0,4.0,6.9,0.48,71,2.3666666666666667
0,1,1,2.0,4.0,5.4,0.33,302,10.066666666666666
1,1,0,4.0,8.0,7.6,0.73,384,12.8
0,1,0,4.0,8.0,7.5,0.53,228,7.6
0,0,1,2.0,3.0,4.4,0.39,153,5.1
1,1,0,3.0,5.0,7.8,0.61,386,12.866666666666667
1,1,0,3.0,7.0,8.0,0.71,225,7.5
0,1,0,4.0,8.0,8.6,0.74,91,3.033333333333333
0,1,0,0.0,1.0,3.8,0.19,187,6.233333333333333
0,1,1,3.0,5.0,5.9,0.48,189,6.3
1,1,0,3.0,7.0,8.8,0.84,190,6.333333333333333
0,0,0,2.0,4.0,5.5,0.36,87,2.9
0,1,1,2.0,4.0,5.9,0.39,37,1.2333333333333334
1,1,1,1.0,1.0,1.0,0.0,355,11.833333333333334
0,1,1,1.0,3.0,5.4,0.35,359,11.966666666666667
1,1,1,2.0,3.0,4.6,0.27,383,12.766666666666667
0,1,1,3.0,5.0,5.2,0.44,282,9.4
1,0,0,4.0,9.0,8.9,0.76,380,12.666666666666666
1,0,0,1.0,4.0,6.6,0.54,263,8.766666666666667
1,0,0,2.0,4.0,5.6,0.52,378,12.6
1,0,1,1.0,4.0,4.7,0.32,44,1.4666666666666666
0,1,1,0.0,1.0,1.8,0.12,83,2.7666666666666666
0,1,1,1.0,3.0,5.5,0.36,107,3.566666666666667
0,0,1,1.0,4.0,4.4,0.31,224,7.466666666666667
1,1,0,2.0,3.0,4.2,0.25,391,13.033333333333333
0,1,0,3.0,6.0,6.4,0.62,181,6.033333333333333
0,1,0,3.0,5.0,7.7,0.58,36,1.2
0,0,1,0.0,1.0,3.3,0.16,383,12.766666666666667
0,1,0,2.0,6.0,6.6,0.59,318,10.6
0,0,1,1.0,4.0,6.3,0.41,365,12.166666666666666
1,0,1,1.0,1.0,5.0,0.27,104,3.466666666666667
0,0,1,3.0,7.0,9.0,0.82,120,4.0
1,0,1,1.0,3.0,6.0,0.45,92,3.066666666666667
0,1,0,1.0,4.0,4.7,0.36,167,5.566666666666666
1,0,1,3.0,6.0,7.2,0.65,78,2.6
1,1,0,4.0,9.0,9.3,0.77,248,8.266666666666667
1,1,0,2.0,5.0,5.7,0.37,298,9.933333333333334
0,0,1,2.0,4.0,3.4,0.25,259,8.633333333333333
0,1,1,2.0,3.0,5.0,0.27,147,4.9
1,1,1,1.0,3.0,4.6,0.37,142,4.733333333333333
1,1,1,1.0,2.0,4.5,0.26,246,8.2
0,0,1,1.0,2.0,3.1,0.19,153,5.1
1,1,1,2.0,4.0,5.8,0.49,337,11.233333333333333
1,1,1,3.0,5.0,6.3,0.48,309,10.3
0,0,1,1.0,3.0,6.5,0.48,326,10.866666666666667
0,1,1,2.0,4.0,5.6,0.49,316,10.533333333333333
0,0,1,2.0,3.0,3.9,0.27,57,1.9
1,1,0,4.0,8.0,7.4,0.66,246,8.2
0,0,0,1.0,2.0,1.2,0.01,93,3.1
0,1,1,2.0,4.0,6.7,0.45,262,8.733333333333333
1,1,1,2.0,3.0,5.7,0.37,351,11.7
1,1,1,4.0,8.0,6.2,0.54,283,9.433333333333334
0,1,0,5.0,8.0,7.4,0.72,120,4.0
0,1,1,2.0,4.0,6.0,0.44,361,12.033333333333333
0,1,0,2.0,4.0,4.3,0.3,245,8.166666666666666
1,1,1,2.0,5.0,6.3,0.39,33,1.1
1,1,1,2.0,4.0,6.1,0.45,69,2.3
0,1,1,1.0,3.0,4.8,0.34,270,9.0
1,1,0,2.0,6.0,5.9,0.53,200,6.666666666666667
1,1,0,2.0,6.0,7.2,0.56,93,3.1
0,0,0,3.0,5.0,4.5,0.39,241,8.033333333333333
1,1,1,1.0,3.0,5.1,0.4,279,9.3
1,0,1,3.0,6.0,7.4,0.54,92,3.066666666666667
1,1,0,2.0,4.0,3.8,0.27,368,12.266666666666667
0,1,1,4.0,9.0,10.0,1.0,298,9.933333333333334
0,0,0,4.0,8.0,7.3,0.74,254,8.466666666666667
0,1,1,3.0,5.0,5.1,0.38,281,9.366666666666667
0,1,1,2.0,3.0,3.5,0.2,107,3.566666666666667
1,0,1,3.0,5.0,4.8,0.39,387,12.9
1,0,1,2.0,4.0,6.6,0.44,248,8.266666666666667
1,0,0,3.0,7.0,9.8,0.86,391,13.033333333333333
0,1,1,0.0,1.0,2.1,0.17,353,11.766666666666667
0,0,1,0.0,3.0,4.4,0.32,74,2.466666666666667
1,1,0,3.0,5.0,5.3,0.47,98,3.2666666666666666
0,0,1,1.0,4.0,4.9,0.38,284,9.466666666666667
0,1,0,3.0,6.0,6.3,0.51,342,11.4
0,0,0,2.0,5.0,5.2,0.42,87,2.9
0,0,0,3.0,6.0,6.9,0.52,282,9.4
1,1,0,4.0,7.0,7.0,0.63,111,3.7
0,1,1,1.0,3.0,4.6,0.35,291,9.7
0,0,1,1.0,2.0,3.2,0.25,136,4.533333333333333
1,1,0,4.0,7.0,6.9,0.61,135,4.5
1,1,0,2.0,4.0,5.1,0.38,158,5.266666666666667
1,1,0,2.0,5.0,6.2,0.57,96,3.2
1,1,0,1.0,4.0,6.0,0.51,136,4.533333333333333
0,0,0,3.0,6.0,6.2,0.59,133,4.433333333333334
0,1,1,3.0,5.0,5.6,0.43,298,9.933333333333334
0,1,0,2.0,5.0,7.5,0.58,327,10.9
0,1,1,2.0,4.0,5.2,0.42,75,2.5
0,1,0,3.0,6.0,6.0,0.52,113,3.7666666666666666
1,1,1,2.0,5.0,6.2,0.44,178,5.933333333333334
1,0,1,3.0,5.0,8.2,0.65,259,8.633333333333333
0,1,0,2.0,5.0,5.3,0.37,320,10.666666666666666
1,1,0,2.0,4.0,6.7,0.45,203,6.766666666666667
1,1,1,2.0,4.0,7.1,0.5,162,5.4
0,1,1,2.0,4.0,5.4,0.33,376,12.533333333333333
0,0,1,0.0,1.0,0.9,0.05,126,4.2
0,1,1,3.0,6.0,6.5,0.46,308,10.266666666666667
1,1,1,2.0,6.0,6.7,0.63,141,4.7
0,1,0,2.0,4.0,6.3,0.62,312,10.4
0,1,1,3.0,5.0,4.3,0.38,221,7.366666666666666
0,1,1,2.0,4.0,6.6,0.47,195,6.5
1,1,0,2.0,2.0,2.8,0.1,390,13.0
1,0,0,4.0,6.0,6.5,0.58,35,1.1666666666666667
0,0,1,3.0,5.0,5.9,0.48,96,3.2
0,1,1,1.0,3.0,4.4,0.36,345,11.5
0,1,0,2.0,4.0,6.1,0.43,371,12.366666666666667
1,1,1,2.0,4.0,5.8,0.39,203,6.766666666666667
0,1,0,1.0,2.0,6.0,0.42,110,3.6666666666666665
0,1,1,2.0,4.0,4.6,0.4,145,4.833333333333333
0,1,1,1.0,2.0,5.8,0.45,205,6.833333333333333
0,1,0,4.0,7.0,8.8,0.7,86,2.8666666666666667
0,0,0,3.0,5.0,7.3,0.67,198,6.6
0,0,0,2.0,4.0,6.9,0.5,139,4.633333333333334
1,1,1,2.0,4.0,5.2,0.39,228,7.6
1,0,1,2.0,4.0,3.2,0.15,114,3.8
0,1,0,2.0,3.0,6.1,0.42,368,12.266666666666667
0,1,0,2.0,6.0,7.1,0.69,50,1.6666666666666667
0,1,1,2.0,5.0,6.7,0.59,365,12.166666666666666
0,1,0,0.0,1.0,0.0,0.0,268,8.933333333333334
1,0,1,2.0,4.0,8.4,0.66,225,7.5
1,1,0,3.0,6.0,6.2,0.54,310,10.333333333333334
1,0,1,1.0,4.0,5.2,0.42,224,7.466666666666667
1,1,0,2.0,6.0,7.0,0.65,297,9.9
1,0,0,2.0,3.0,6.0,0.39,158,5.266666666666667
0,0,1,1.0,1.0,0.0,0.0,62,2.066666666666667
0,1,1,3.0,7.0,6.5,0.61,37,1.2333333333333334
0,1,0,3.0,6.0,6.1,0.49,120,4.0
1,0,0,3.0,6.0,7.0,0.59,292,9.733333333333333
0,1,1,1.0,1.0,2.0,0.08,43,1.4333333333333333
1,1,1,2.0,5.0,5.6,0.53,314,10.466666666666667
0,0,1,2.0,5.0,5.7,0.48,284,9.466666666666667
0,0,1,1.0,4.0,5.8,0.33,180,6.0
0,1,1,2.0,4.0,8.4,0.64,243,8.1
0,1,1,1.0,2.0,4.3,0.24,137,4.566666666666666
0,1,1,1.0,3.0,3.3,0.27,188,6.266666666666667
0,1,1,3.0,6.0,7.8,0.64,143,4.766666666666667
1,1,0,1.0,1.0,2.2,0.11,347,11.566666666666666
1,1,1,3.0,5.0,5.4,0.4,62,2.066666666666667
1,1,1,1.0,3.0,5.8,0.38,89,2.966666666666667
1,1,0,2.0,4.0,3.7,0.32,363,12.1
0,1,0,3.0,4.0,5.0,0.31,299,9.966666666666667
0,1,1,1.0,2.0,3.9,0.19,80,2.6666666666666665
0,1,1,1.0,2.0,5.6,0.38,201,6.7
0,1,1,2.0,5.0,7.3,0.55,91,3.033333333333333
1,0,0,4.0,7.0,7.5,0.59,333,11.1
1,1,1,3.0,5.0,5.7,0.48,110,3.6666666666666665
1,0,1,2.0,4.0,5.8,0.41,138,4.6
0,1,1,1.0,2.0,5.0,0.28,338,11.266666666666667
1,1,0,3.0,5.0,6.7,0.5,254,8.466666666666667
0,1,0,2.0,4.0,6.0,0.53,382,12.733333333333333
1,0,0,5.0,10.0,8.4,0.82,318,10.6
1,1,1,4.0,8.0,7.6,0.58,113,3.7666666666666666
1,0,1,3.0,7.0,7.1,0.55,394,13.133333333333333
1,1,1,2.0,3.0,5.0,0.34,215,7.166666666666667
0,0,1,1.0,3.0,6.5,0.46,73,2.433333333333333
1,1,1,2.0,3.0,4.9,0.4,265,8.833333333333334
1,1,1,3.0,6.0,8.4,0.65,257,8.566666666666666
0,1,0,3.0,5.0,4.5,0.35,320,10.666666666666666
1,1,0,3.0,6.0,6.5,0.49,305,10.166666666666666
0,1,1,0.0,1.0,3.6,0.16,302,10.066666666666666
0,1,1,2.0,4.0,5.0,0.45,87,2.9
0,1,1,2.0,3.0,2.7,0.12,272,9.066666666666666
1,0,1,2.0,5.0,5.7,0.39,227,7.566666666666666
0,0,0,2.0,5.0,6.0,0.52,224,7.466666666666667
1,1,0,1.0,1.0,0.8,0.07,378,12.6
0,1,1,0.0,3.0,3.7,0.3,325,10.833333333333334
0,1,0,3.0,6.0,4.9,0.34,379,12.633333333333333
